TransactionDate,Category,DailySalesAmount
2025-05-26,Tablets,182080.08000000002
2020-12-28,Smartphones,325371.0
2025-02-28,Laptops,311555.43999999994
2020-10-29,Accessories,247437.55000000002
2023-07-09,Tablets,296290.61000000004
2023-06-04,Tablets,270389.30999999994
2022-11-20,Tablets,198553.03999999998
2024-12-31,Tablets,168400.9
2020-09-29,Tablets,352547.5200000001
2025-05-27,TVs,258155.94000000006
2022-02-28,Laptops,332337.82
2023-12-24,Tablets,304978.71
2024-09-22,Laptops,205737.36
2021-02-19,Smartphones,310524.72
2021-06-01,Smartphones,227141.75000000003
2024-04-09,Tablets,185003.49
2024-05-20,Accessories,155027.72000000003
2022-02-15,Laptops,211959.8
2023-04-18,Smartphones,252885.99
2022-06-10,Smartphones,287507.12999999995
2024-06-25,Smartphones,252424.84999999998
2021-12-24,TVs,215843.19
2023-11-21,Tablets,184837.44999999998
2021-07-22,Smartphones,126711.75000000001
2020-08-23,Tablets,345160.62999999995
2024-08-08,TVs,190697.05999999997
2022-02-01,Accessories,237233.14
2022-11-30,Laptops,281432.42000000004
2024-10-14,Tablets,235554.22000000003
2021-02-25,TVs,238384.75999999998
2020-11-10,Laptops,303324.53
2022-01-18,Tablets,332748.77
2024-02-05,Accessories,181706.03
2024-02-04,Tablets,218183.78
2023-05-02,Accessories,224104.90000000002
2024-06-19,TVs,146011.30999999997
2025-06-13,Tablets,264290.23
2020-11-12,Tablets,184828.61
2021-02-06,Smartphones,263636.55999999994
2021-03-30,TVs,157521.3
2023-10-06,Accessories,193963.43
2021-08-17,Laptops,342993.10000000003
2022-11-28,Smartphones,235216.94999999995
2025-03-21,Accessories,350022.00000000006
2025-02-19,Accessories,305275.22
2025-04-26,Laptops,260887.04
2022-04-27,Smartphones,210128.79000000004
2024-02-12,Laptops,285018.47000000003
2022-06-07,Laptops,261974.97
2024-11-20,TVs,246361.91999999998
2021-12-31,Accessories,280274.82
2021-02-15,Accessories,276249.2
2023-05-07,Accessories,205096.3
2022-02-11,TVs,171638.99
2021-08-03,Laptops,188163.19999999998
2024-02-22,TVs,298661.02
2021-10-03,Smartphones,262250.19999999995
2024-03-22,Tablets,205558.89
2024-11-22,Accessories,307362.0
2022-03-25,Smartphones,162590.38
2023-02-02,Accessories,254085.17
2021-09-18,Tablets,158942.99
2024-10-01,TVs,216199.28000000003
2021-03-22,Tablets,264261.62
2023-12-01,TVs,272343.73
2023-03-10,Accessories,159393.24
2022-02-04,TVs,173972.83000000002
2021-07-02,Laptops,267501.91000000003
2023-10-19,Smartphones,225032.5
2023-01-13,TVs,300267.79
2023-05-03,Laptops,235666.6
2022-07-26,TVs,205167.24
2021-11-15,Smartphones,347392.72
2022-05-09,TVs,248470.48
2022-02-06,TVs,144250.52000000002
2022-11-30,Tablets,227446.83
2024-06-04,Laptops,150635.3
2023-02-11,Smartphones,281850.15
2025-01-10,Laptops,255139.49999999997
2023-01-02,Smartphones,255674.95
2021-08-07,Accessories,219071.59000000003
2023-10-23,Smartphones,187473.77999999997
2025-02-17,Tablets,212917.52
2024-03-22,TVs,335210.13999999996
2021-05-06,TVs,285321.43000000005
2022-03-14,Accessories,290881.80999999994
2021-11-23,Tablets,217660.33000000002
2020-08-06,TVs,210612.09
2024-06-07,Laptops,277123.44
2024-12-02,Tablets,408246.13999999996
2023-01-01,TVs,282763.9
2021-06-30,Accessories,195382.49
2022-10-11,Tablets,205397.84000000003
2021-01-16,Smartphones,190107.82
2024-07-27,Accessories,240315.40999999997
2021-09-16,Tablets,282059.64999999997
2024-07-20,Smartphones,176861.71
2022-08-19,Accessories,345711.66000000003
2021-09-03,Tablets,262808.17000000004
2022-12-22,TVs,226401.66999999998
2024-12-18,Laptops,241182.16
2021-08-14,Accessories,256027.37000000002
2023-04-23,Smartphones,330253.61
2025-01-06,Tablets,315052.32
2023-08-19,Smartphones,232028.65000000002
2022-06-26,Laptops,182654.84
2022-05-06,Tablets,286160.25
2024-02-22,Tablets,295047.47000000003
2020-08-25,Smartphones,183278.03000000003
2025-01-15,Laptops,263895.08
2025-03-15,Accessories,359176.3
2021-01-09,Smartphones,267903.20999999996
2021-02-07,TVs,338272.24000000005
2021-04-29,TVs,345879.65
2021-12-15,Accessories,279524.39
2023-03-29,Smartphones,283664.02
2023-11-02,Accessories,272149.67
2021-11-16,Accessories,262802.72
2023-07-18,TVs,130988.86
2024-01-19,Tablets,327041.65
2022-12-29,Smartphones,295460.28
2023-12-13,TVs,157062.87999999998
2025-02-18,Laptops,148407.95
2023-02-07,Smartphones,326891.76
2022-12-04,Tablets,306295.81
2024-09-07,TVs,307923.03
2023-05-15,TVs,215492.67999999996
2023-08-04,Smartphones,308616.61
2022-11-26,Laptops,295955.92
2025-04-15,Smartphones,189597.18000000002
2020-07-17,TVs,212041.55
2023-05-23,Accessories,375835.63
2020-10-27,Tablets,222441.69
2021-12-01,Smartphones,328860.00999999995
2025-01-20,TVs,188587.55999999997
2024-07-06,Accessories,254030.02999999997
2022-11-30,Accessories,255819.3
2020-08-27,Accessories,231094.31
2022-02-27,Laptops,183147.06999999998
2024-02-19,Laptops,257100.02
2021-05-04,Smartphones,272802.06
2023-07-11,Smartphones,173823.09999999998
2024-11-24,Tablets,300488.2
2023-12-13,Smartphones,224538.78
2021-08-28,Tablets,249158.85
2022-09-14,Tablets,270799.63
2024-10-19,Laptops,329668.73000000004
2024-11-12,Smartphones,214404.65
2022-06-03,Accessories,256883.25
2024-05-11,Laptops,276436.99
2024-10-13,Tablets,333732.48000000004
2021-04-07,Tablets,287568.28
2020-10-21,Smartphones,221671.88
2022-11-16,Smartphones,292044.20999999996
2023-11-19,Laptops,191434.77
2023-07-09,TVs,238882.11
2023-10-04,Smartphones,232562.35
2022-12-21,Laptops,236402.97999999998
2023-12-27,TVs,232017.38000000003
2020-11-01,Tablets,230430.38000000003
2023-05-26,Laptops,212886.71999999997
2023-09-05,TVs,362779.83999999997
2020-07-11,Smartphones,256804.36000000004
2024-01-01,TVs,369114.38999999996
2021-02-03,Accessories,323068.58
2024-01-23,Tablets,254826.39999999997
2023-06-15,Tablets,306489.55000000005
2021-07-31,TVs,274666.55
2023-02-06,Accessories,271371.48000000004
2020-07-25,Accessories,236316.83
2024-01-05,Smartphones,305486.87
2022-05-20,Tablets,222178.55000000002
2023-11-18,TVs,201985.46000000002
2022-09-18,Accessories,227394.24
2021-06-29,Smartphones,296130.89
2023-12-27,Smartphones,237817.23
2024-04-16,Tablets,309289.88999999996
2021-08-02,Accessories,281344.24
2025-05-11,TVs,222248.0
2021-02-21,Accessories,284936.32
2023-10-21,TVs,242632.44999999998
2021-08-24,Tablets,256010.22
2024-04-07,Accessories,198624.41
2024-06-17,Smartphones,237432.34000000003
2021-07-25,Smartphones,174823.03
2021-04-19,Laptops,287418.20999999996
2024-11-08,Tablets,268145.43000000005
2023-11-15,Accessories,244659.78999999998
2025-05-12,Accessories,259208.68000000002
2024-01-17,Tablets,245377.16999999998
2021-04-03,TVs,314844.08
2025-03-28,Laptops,251120.08
2021-04-15,Laptops,247101.87
2022-04-13,Accessories,207832.74
2022-09-02,Smartphones,232233.71999999997
2025-05-24,Accessories,254869.60000000003
2024-06-12,Smartphones,269195.24
2025-05-10,Tablets,292519.88
2024-10-12,Smartphones,215964.94
2022-12-30,Laptops,284014.82
2024-06-18,Tablets,234321.68
2024-01-16,TVs,291544.86
2022-06-08,Laptops,273432.41000000003
2023-05-04,Tablets,280192.88
2023-02-08,Tablets,240391.87
2023-11-03,TVs,220824.93
2021-06-10,Accessories,258474.38
2020-11-03,Laptops,327137.1
2022-01-12,Smartphones,333074.15
2021-02-01,Tablets,168520.78
2022-04-01,TVs,316146.06
2022-06-30,Accessories,238386.49000000005
2025-04-04,Laptops,209006.80000000002
2024-05-12,Laptops,379266.45
2021-08-22,Tablets,222798.96000000002
2023-05-20,Smartphones,240482.88999999998
2025-04-11,Smartphones,243703.77000000002
2022-07-23,Tablets,244863.05
2021-08-17,TVs,220344.44000000003
2020-10-30,Laptops,227761.13
2024-06-17,Accessories,378386.13000000006
2024-04-29,Laptops,328292.25
2023-01-31,TVs,273461.72
2023-09-16,Laptops,212451.12999999998
2024-01-24,Smartphones,217760.28
2020-09-05,Laptops,186208.40000000002
2021-07-24,Laptops,297993.27999999997
2023-06-16,Accessories,233666.70999999996
2024-07-17,Laptops,247044.06
2020-09-15,TVs,372952.7
2022-12-06,Smartphones,205731.77000000002
2021-03-26,Accessories,289475.83999999997
2023-02-09,Accessories,236084.07
2021-10-31,Tablets,208593.08000000002
2022-08-09,TVs,216067.31999999995
2025-05-17,TVs,269698.11
2022-10-20,Laptops,241115.71999999997
2021-04-08,Tablets,368430.53
2025-06-16,Tablets,259010.48999999996
2024-08-16,TVs,318458.03
2021-08-15,Smartphones,180157.63
2022-08-08,Accessories,210589.21
2024-10-26,TVs,145525.68000000002
2021-12-04,Accessories,265154.69000000006
2023-02-11,Tablets,189312.21
2024-10-28,Laptops,175420.96000000002
2021-03-31,Laptops,251750.11
2024-03-11,Laptops,274361.62999999995
2024-11-05,Smartphones,191942.11
2020-12-15,Tablets,137321.25
2025-03-04,Accessories,176838.29
2021-07-20,Smartphones,115789.16
2024-10-05,Smartphones,266184.27
2021-07-03,Accessories,363350.54000000004
2022-03-07,Smartphones,319403.79
2020-12-24,Laptops,187990.72999999998
2021-02-18,Smartphones,253563.27000000002
2021-07-04,Accessories,379993.32000000007
2021-03-14,Smartphones,253400.63000000003
2020-11-02,Smartphones,208930.89
2025-05-02,TVs,240856.13999999996
2023-11-28,TVs,301252.62000000005
2023-10-03,TVs,177230.29
2024-12-03,TVs,237497.47
2020-08-13,TVs,212601.49
2022-11-10,Laptops,297793.82999999996
2024-03-05,Accessories,198257.72999999998
2023-07-19,Accessories,192694.91000000003
2021-06-04,Accessories,249959.3
2021-06-23,Laptops,196418.74
2021-09-15,Smartphones,270115.19
2020-09-30,TVs,183222.49000000002
2021-12-01,TVs,250458.14
2024-05-23,TVs,254326.01
2025-03-14,TVs,198285.00000000006
2022-04-25,TVs,251249.90999999997
2022-02-23,Tablets,262020.73999999993
2020-08-27,Tablets,333553.59
2022-08-24,Tablets,248355.95000000004
2023-12-31,TVs,204082.05999999997
2022-01-24,Tablets,256221.09000000003
2023-11-23,Tablets,226097.49000000005
2022-08-18,Smartphones,281724.46
2024-10-12,Tablets,192743.28
2022-03-26,Laptops,197626.47000000003
2024-12-09,Smartphones,215750.83
2020-12-17,Smartphones,172381.4
2024-03-04,Laptops,286144.27
2021-05-20,Laptops,259174.62
2021-05-02,Laptops,231218.54
2021-10-11,TVs,227746.40999999997
2024-11-01,Smartphones,233224.13999999998
2023-06-30,Laptops,219863.61000000002
2022-11-02,Accessories,297608.08
2022-09-30,Laptops,338318.86000000004
2024-11-06,Tablets,376846.48000000004
2020-07-06,Accessories,316648.24
2023-08-19,Tablets,233065.57000000004
2023-12-20,Laptops,292263.26
2023-01-10,Laptops,263207.21
2021-08-16,Tablets,283175.57999999996
2023-01-14,TVs,163031.07
2024-09-19,TVs,166416.31
2021-11-29,Smartphones,255693.06
2023-12-15,TVs,193845.13999999998
2022-09-27,Accessories,252611.2
2022-02-06,Smartphones,262944.53
2024-05-19,Smartphones,252411.40000000002
2020-12-18,Tablets,261137.28999999998
2021-02-23,TVs,285086.63
2022-01-16,Tablets,171953.75
2021-10-03,Accessories,259719.0
2021-07-24,TVs,310604.86
2023-10-18,Accessories,217081.44
2020-12-07,Smartphones,285144.62
2023-11-02,Smartphones,308920.71
2023-09-29,Smartphones,304391.70999999996
2021-01-03,Tablets,273098.24
2023-01-14,Accessories,379425.63999999996
2024-06-23,TVs,267903.1
2023-08-27,Smartphones,269394.11
2021-02-26,Laptops,267279.46
2024-01-13,TVs,234669.25
2024-04-10,TVs,188244.96000000002
2020-09-02,Laptops,158987.74
2021-06-19,Tablets,187500.54
2022-03-06,Accessories,230638.84
2021-01-20,Tablets,134407.41
2025-01-31,TVs,191278.43
2021-08-12,Accessories,289318.68
2021-06-22,Laptops,249427.09000000003
2023-01-28,Tablets,193395.98
2022-07-09,Smartphones,275200.22
2025-03-24,Accessories,179305.81
2022-04-08,TVs,219937.66999999998
2023-11-05,Tablets,234467.58
2021-11-28,Smartphones,209917.07
2022-05-05,TVs,254835.56
2022-10-14,Smartphones,260142.90999999997
2021-06-03,Tablets,188651.71000000002
2025-06-15,Accessories,253599.64999999997
2021-06-09,TVs,282547.29000000004
2024-12-19,Laptops,303985.49000000005
2024-09-08,Smartphones,222724.71999999997
2022-03-07,Laptops,277935.38
2022-04-29,TVs,300132.94000000006
2021-06-20,TVs,217739.2
2021-11-27,Accessories,259437.87
2023-03-15,Laptops,222526.4
2020-06-21,TVs,199125.51
2024-07-22,TVs,197895.5
2024-08-17,Tablets,287552.83999999997
2024-09-01,TVs,272065.86
2020-12-31,TVs,159967.08
2023-09-13,Tablets,254978.47999999998
2023-09-28,Smartphones,259414.31
2021-07-14,TVs,230192.53999999998
2020-08-14,TVs,271187.6
2021-09-08,Laptops,283489.21
2020-08-18,Accessories,131041.51000000001
2023-10-16,Tablets,297547.80999999994
2023-12-17,Laptops,235135.38999999998
2025-05-05,Tablets,169574.12
2023-01-26,Laptops,200823.16
2022-07-02,TVs,321081.3
2023-11-15,Smartphones,177395.91000000003
2020-08-10,Laptops,273567.5
2021-03-01,Smartphones,220430.25
2023-03-12,Smartphones,216886.34
2023-04-11,Smartphones,225118.64999999997
2021-09-09,TVs,278825.44999999995
2024-04-24,TVs,215617.25999999998
2021-03-26,Smartphones,270506.25
2020-08-26,TVs,229197.04
2024-10-11,TVs,271206.5
2022-03-21,Accessories,301052.01
2024-11-17,Accessories,282462.58
2023-03-02,Tablets,338153.06999999995
2023-04-18,Tablets,268236.46
2023-07-12,Accessories,269742.72
2024-05-06,Smartphones,229335.30999999997
2021-02-27,Laptops,225463.9
2021-07-30,Tablets,288334.54000000004
2023-10-23,TVs,181275.09000000003
2024-11-26,Accessories,298724.86
2024-09-22,Accessories,388774.93
2020-12-24,Smartphones,264067.26
2020-12-31,Tablets,321363.48000000004
2021-07-25,Laptops,291389.52999999997
2024-09-13,Accessories,264629.86000000004
2021-05-28,TVs,278043.61
2023-05-19,TVs,218270.83000000002
2023-11-19,TVs,215657.65999999997
2021-06-18,Tablets,268275.24
2022-09-18,Laptops,211021.38
2025-04-27,TVs,226660.14
2023-11-18,Smartphones,250186.77000000002
2023-08-25,TVs,189933.86000000002
2025-02-28,Accessories,217404.47999999998
2022-03-16,Accessories,237935.72000000003
2025-05-29,TVs,239579.35
2024-10-15,Laptops,250435.53
2025-03-02,Laptops,272666.07
2022-07-07,TVs,183844.21000000002
2021-07-27,Tablets,286016.13
2025-04-08,Accessories,182773.31
2021-02-05,TVs,192839.12
2025-04-05,Tablets,174849.99000000002
2020-09-05,Tablets,259946.71000000002
2023-01-24,Accessories,290802.62
2020-07-27,Accessories,172708.19
2025-05-14,Tablets,276716.45
2024-01-06,Smartphones,288037.79000000004
2022-01-20,Tablets,177264.82
2022-10-13,TVs,199772.41
2024-07-19,Tablets,353874.65
2025-03-09,TVs,251079.45
2024-05-13,Smartphones,192582.68000000002
2020-06-26,Laptops,194198.26
2023-12-17,Accessories,257319.79000000004
2022-04-15,Tablets,330454.24999999994
2023-08-07,Tablets,275492.3
2024-05-05,Laptops,223562.91999999998
2024-12-26,Tablets,309130.47
2024-02-28,Laptops,190898.67
2023-01-04,Tablets,241634.69
2021-03-10,Smartphones,259643.54000000004
2021-06-30,Laptops,401880.39
2022-07-20,Smartphones,247444.22999999998
2023-12-02,Laptops,251376.38999999996
2021-09-06,Laptops,225400.04
2024-06-25,Accessories,332849.43
2023-01-24,Tablets,335305.98999999993
2024-08-25,Accessories,321681.92
2021-03-12,Laptops,287407.12000000005
2024-03-16,Accessories,222994.84000000003
2024-09-22,Tablets,223839.61000000002
2022-05-19,Laptops,297419.14
2024-06-14,Smartphones,271015.27999999997
2025-01-01,Accessories,205376.21
2023-03-15,Accessories,174542.18
2021-09-07,Smartphones,223983.4
2021-11-26,TVs,304551.48999999993
2020-09-09,Tablets,275743.57000000007
2024-02-29,Smartphones,325275.31999999995
2023-01-06,Laptops,355585.95999999996
2024-09-21,Tablets,272470.89999999997
2023-07-24,TVs,238430.09
2020-08-22,Accessories,275707.27
2023-10-09,Accessories,183170.11999999997
2022-02-14,TVs,218992.24999999997
2024-08-12,Laptops,319730.81000000006
2024-07-07,Laptops,189403.91000000003
2022-11-15,Accessories,259914.43
2024-08-13,Accessories,229788.42
2022-10-08,Laptops,253057.40000000002
2023-07-20,Tablets,242125.25
2023-06-11,Smartphones,168526.46
2023-08-30,Laptops,210652.91000000003
2024-06-10,TVs,253201.40999999997
2023-06-29,TVs,209995.09
2023-01-03,Accessories,314900.55999999994
2025-01-21,Laptops,354218.17000000004
2022-10-29,Smartphones,210402.94999999995
2023-08-15,Accessories,139623.51999999996
2021-05-14,TVs,317550.17999999993
2022-10-22,Accessories,185919.08000000002
2021-09-16,Accessories,200817.82
2023-01-20,Laptops,335950.16
2024-03-30,Laptops,176336.69
2022-07-25,Tablets,215554.46
2022-03-26,Smartphones,247440.94000000003
2022-09-30,Accessories,283875.61
2023-06-24,Tablets,178036.38
2024-04-19,Smartphones,199467.04
2022-10-28,Accessories,240625.29
2025-03-07,Tablets,191738.47999999998
2023-10-20,Smartphones,199618.83000000002
2024-09-19,Smartphones,263184.16000000003
2024-01-25,Tablets,266836.73000000004
2025-05-03,Accessories,301376.39
2022-11-24,Laptops,252080.95999999996
2021-04-20,Accessories,305042.86000000004
2024-12-29,Smartphones,195349.09
2023-10-12,Laptops,98609.65
2021-09-06,TVs,190432.14
2022-02-19,Smartphones,237653.8
2023-06-24,Laptops,204076.31999999998
2022-07-10,Smartphones,309502.22
2025-04-25,Accessories,358762.26
2024-03-07,Laptops,136274.21
2021-03-02,Accessories,329333.29
2024-05-27,TVs,284919.2
2021-06-11,Accessories,308323.57
2021-02-12,Laptops,205714.30000000002
2023-11-14,TVs,335932.08999999997
2021-06-11,TVs,134029.66
2021-11-17,Accessories,288637.27
2023-09-11,Laptops,171244.64
2021-10-14,Laptops,250455.21000000002
2020-11-09,Accessories,243569.51
2023-10-05,TVs,254600.81
2025-05-10,Smartphones,229938.49000000002
2021-09-17,Tablets,263264.77
2023-03-27,Smartphones,326412.11
2023-09-02,Smartphones,198029.06000000003
2022-09-10,Laptops,253180.96000000002
2024-09-12,Smartphones,301165.99
2020-09-23,TVs,229679.77000000002
2023-11-20,Tablets,148801.09999999998
2021-07-10,Laptops,259270.94000000003
2020-07-21,Accessories,292662.88
2024-08-28,Accessories,244227.18999999994
2021-06-13,Accessories,224496.31
2024-01-23,TVs,224502.67
2024-07-19,Smartphones,270397.43000000005
2021-07-19,TVs,276860.51999999996
2022-02-24,Laptops,331193.84
2022-05-06,Accessories,176250.93999999997
2021-01-11,Tablets,235358.22000000003
2025-03-06,Laptops,298568.25
2024-10-04,Laptops,379236.98
2024-07-05,Accessories,244407.42
2022-12-27,Tablets,208687.9
2020-07-14,Tablets,278452.51
2023-03-03,TVs,256043.40999999997
2022-04-01,Tablets,249428.62
2022-06-30,Tablets,275060.93999999994
2023-05-29,Tablets,231191.51
2025-05-04,TVs,283953.85
2020-11-14,Smartphones,201727.13
2023-07-12,Tablets,279782.02999999997
2021-10-23,Laptops,195812.44
2024-04-21,Smartphones,265275.56
2023-09-26,Tablets,221138.33
2021-11-20,Tablets,326693.25
2025-04-06,Tablets,231563.8
2024-10-31,Laptops,233785.96000000002
2024-10-13,TVs,275036.61
2022-04-27,Accessories,252182.15
2021-09-08,Tablets,211352.83999999997
2020-07-15,Laptops,241914.23999999996
2023-05-26,Accessories,315301.64
2020-08-17,Laptops,157887.36
2024-10-16,Laptops,266973.44999999995
2022-07-13,Laptops,278592.18
2024-02-29,Laptops,305975.88
2023-04-06,Smartphones,252008.72999999998
2021-07-16,Laptops,317294.22000000003
2021-01-24,TVs,263511.73
2024-11-07,Accessories,199677.64
2021-02-04,Laptops,233018.53999999998
2024-09-04,TVs,200320.83
2025-03-06,Smartphones,124764.93
2024-08-01,Tablets,201450.56999999998
2021-09-07,TVs,237898.87
2025-05-12,TVs,254310.52000000002
2022-04-09,Accessories,159611.78999999998
2024-06-10,Accessories,378135.56999999995
2023-08-26,Tablets,229232.16999999998
2024-10-30,Accessories,204949.48999999996
2020-10-30,Smartphones,411538.58999999997
2023-10-27,Tablets,234244.09
2021-03-28,Smartphones,256482.86999999997
2020-09-24,Smartphones,231294.58000000005
2022-11-26,TVs,300868.05
2022-11-27,Smartphones,239954.43
2023-03-27,Accessories,203599.66999999998
2024-10-24,TVs,311064.11
2022-08-30,Tablets,290385.7
2023-03-11,Accessories,313438.94
2023-11-19,Tablets,254211.78999999998
2020-10-14,Tablets,273425.11
2023-01-26,TVs,196997.91999999998
2020-06-20,Smartphones,260381.72
2023-10-28,TVs,264614.16000000003
2025-05-07,Tablets,350584.94
2022-04-28,Laptops,186266.86
